driver,driver_sha256,index,check_id,query_sha256,purpose,outcome,warm_execution,active_constraint_count,query_occurrences_per_run,cold_total_nanos,cold_unattributed_nanos,warm_total_nanos,warm_unattributed_nanos,cold_aig_nodes,cold_cnf_variables,cold_cnf_clauses,warm_aig_nodes_added,warm_cnf_variables_added,warm_cnf_clauses_added,cold_arena_create_nanos,cold_translation_nanos,cold_solver_create_nanos,cold_word_rewrite_nanos,cold_bit_blast_nanos,cold_cnf_encode_nanos,cold_solve_nanos,cold_model_lift_nanos,cold_replay_nanos,cold_model_extract_nanos,warm_session_create_nanos,warm_translation_nanos,warm_word_rewrite_nanos,warm_bit_blast_nanos,warm_cnf_encode_nanos,warm_solve_nanos,warm_model_lift_nanos,warm_replay_nanos,warm_model_extract_nanos
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,371,check-371,1ab6fd61b97b315a5bc29c0c1557f403e7580808ecb62916ccf5df8148181a3b,address-concretization,sat,warm-retained,3,1,504898,30308,578343,74230,223,223,98,222,226,98,354,35542,11560,0,165259,161323,61318,13953,23195,2086,0,47354,0,169402,182330,65324,14152,23457,2094
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,372,check-372,4fff37782397151336f27f903f355ffb38dd59462301e688001a1d563105bc14,address-concretization,sat,warm-retained,4,1,508050,31682,216520,54419,223,223,98,0,1,1,365,42682,9950,0,163433,159295,57400,12441,28990,1812,0,21902,0,29380,7047,61428,12919,27706,1719
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,373,check-373,0c2bb93a1b6aa7625e859200c0f710d9b514f04aa54ce16d805d663045e68986,address-concretization,sat,warm-retained,5,1,574121,37892,215676,53921,223,223,98,0,1,1,343,49968,11008,0,197980,165975,62933,14239,32077,1706,0,12612,0,25299,9129,67975,12911,31816,2013
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,374,check-374,28df8592f6f7a27aa15233194d9b5b7a633049d5f54bf252d37827e61b0aafe2,address-concretization,sat,warm-retained,6,1,606300,39743,209973,54894,223,223,98,0,1,1,326,51306,9434,0,206946,157656,89303,13914,35806,1866,0,12413,0,24245,8164,63377,12876,32081,1923
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,375,check-375,7d0c7a8cd103950917daaefa2741e22aac6431422b87368fb6a8ee369bff78a9,concrete-evaluation,sat,warm-retained,7,1,602813,42766,228969,52590,223,223,98,0,1,1,364,54598,10445,0,231541,154990,57202,13094,35916,1897,0,12821,0,25645,7982,80981,13046,34225,1679
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,376,check-376,b730c8ff5aaa640ce734437e8e810e1aee7940c2562696de076e717627d2b62b,branch-feasibility,unsat,warm-retained,4,1,426196,31584,226402,61761,223,223,99,0,2,33,324,46039,10376,0,167182,165108,5346,0,0,237,0,35669,0,30950,70664,27199,0,0,159
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,377,check-377,90b11c4a2358c6d96221bd33f25c34b1a0db2c669e317daf91231253c0b5be83,branch-feasibility,sat,warm-retained,4,2,590144,35276,180688,55027,223,223,98,0,1,1,338,53470,11240,0,206927,179715,56965,13270,31258,1685,0,10494,0,2206,8834,59463,12936,29980,1748
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,378,check-378,90b11c4a2358c6d96221bd33f25c34b1a0db2c669e317daf91231253c0b5be83,address-concretization,sat,warm-retained,4,2,521306,32331,68327,34271,223,223,98,0,0,0,326,45309,9409,0,168980,170917,51664,11544,29274,1552,0,0,0,0,0,0,0,32161,1895
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,379,check-379,4ce4d5a73c2e76bcaf7108643b89b4913b96f87acb773686339a78eb01dceeb2,branch-feasibility,sat,warm-retained,6,2,594617,43883,265458,61798,223,223,98,0,2,2,329,60394,11241,0,195303,179680,53000,12022,36847,1918,0,25209,0,53146,12743,58627,13755,38472,1708
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,380,check-380,dc4e08114f50aa4d0a434a5f1d6f920742390e0a1d3424494b0b8f51608230b3,branch-feasibility,unsat,warm-retained,6,1,501655,42275,114958,58759,223,223,99,0,1,1,332,58431,11487,0,216528,167613,4848,0,0,141,0,14089,0,2393,10760,28785,0,0,172
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,381,check-381,4ce4d5a73c2e76bcaf7108643b89b4913b96f87acb773686339a78eb01dceeb2,address-concretization,sat,warm-retained,6,2,639391,47237,123638,53141,223,223,98,0,1,1,344,64003,11128,0,220615,183395,57705,13735,39498,1731,0,13898,0,2417,10665,0,0,41656,1861
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,382,check-382,158dd85e3513217a4e03aa104f7767ddf8301fc216e8e945f131284fdf74257d,address-concretization,sat,warm-retained,7,1,614505,46386,214382,57189,223,223,98,0,1,1,355,69870,9962,0,211900,167172,53116,11813,42349,1582,0,10439,0,2287,7951,78066,13143,43568,1739
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,383,check-383,a9658225b4a0467455139e5a65d041cc8caf15925f382710d685063a81b2bf63,address-concretization,sat,warm-retained,8,1,661351,50367,217030,73494,223,223,98,0,1,1,331,75003,10364,0,225351,172998,64123,12192,48772,1850,0,10074,0,2508,8063,58557,12447,50032,1855
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,384,check-384,14a7387eb6b9843dde57dfadfd16e6eb3dfd2de1d2cbebe0de9952458813b5ef,address-concretization,sat,warm-retained,9,1,709947,73696,200866,55528,223,223,98,0,1,1,337,80101,10549,0,246301,170984,62123,13837,50054,1965,0,10458,0,2188,8788,60444,12537,49141,1782
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,385,check-385,6be2246beb4da513f77f99b31ac14f6716f05fd00df8af9111408b1076259f74,concrete-evaluation,sat,warm-retained,10,1,718966,56621,229085,56411,223,223,98,0,1,1,330,85414,10302,0,274527,171099,53028,11830,54198,1617,0,10688,0,2212,8327,59886,12654,77045,1862
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,386,check-386,9132d9cdd38a14e8569c0ab91951216d81eb69056689b81f4d39acfd32d82f87,branch-feasibility,sat,warm-retained,5,2,819465,38563,749958,74856,381,381,194,253,257,192,343,55092,10673,0,229682,334245,97668,17775,33380,2044,0,36179,0,136908,318937,107124,18745,54855,2354
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,387,check-387,2ac3ecae88892b4d7565872efad3c2c22b12a1c696afd70a0e062de485a46418,branch-feasibility,sat,warm-retained,5,2,812908,36655,344415,79437,381,381,194,0,1,32,352,51186,11928,0,222468,338694,100944,17030,31400,2251,0,12895,0,2647,42418,149691,22029,33147,2151
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,388,check-388,2ac3ecae88892b4d7565872efad3c2c22b12a1c696afd70a0e062de485a46418,address-concretization,sat,warm-retained,5,2,777839,36738,72895,37011,381,381,194,0,0,0,352,49143,11561,0,221391,306296,101489,17092,31549,2228,0,0,0,0,0,0,0,33683,2201
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,389,check-389,df04cef58c0991afffec62c1332e0c929e2cd76e202b231bb38bc999bfc9b1ce,address-concretization,sat,warm-retained,6,1,804805,40576,283490,60152,381,381,194,0,1,1,368,51492,10227,0,227944,300356,119589,17482,34643,2128,0,11604,0,2924,11693,136459,23314,35082,2262
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,390,check-390,f51c3098ef36a154a979886584b1d4e273710ed0970f48be352268df9300bb5a,address-concretization,sat,warm-retained,7,1,881090,45966,306690,60671,381,381,194,0,1,1,624,59988,11590,0,289647,316054,99086,17891,38170,2074,0,12072,0,2678,10308,140458,38850,39312,2341
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,391,check-391,0dd1e0038c5f7d3e984170ac8d69630b8212782dbd9e4c528e97583d3c4c16f8,address-concretization,sat,warm-retained,8,1,1012942,53378,293948,63045,381,381,194,0,1,1,603,99736,14585,0,305519,377144,100863,16801,41816,2497,0,11946,0,2929,10187,137324,21683,44513,2321
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,392,check-392,d25c36b0d008275195044582d06b15fa0b05fd55dd43bce5d445b3a6b60fde68,concrete-evaluation,sat,warm-retained,9,1,935045,51748,295420,61580,381,381,194,0,1,1,351,95220,11325,0,291217,314438,103417,16770,48380,2179,0,11921,0,3071,10703,135874,22300,47527,2444
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,393,check-393,9132d9cdd38a14e8569c0ab91951216d81eb69056689b81f4d39acfd32d82f87,concrete-evaluation,sat,warm-retained,5,2,797420,36800,204170,60789,381,381,194,0,1,32,382,48177,11134,0,220011,336020,94798,16995,30866,2237,0,16725,0,3246,87417,0,0,33751,2242
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,394,check-394,0335a75f036bb1666120d13bb99048124ce066ac95852772d7cad46ac449ec95,branch-feasibility,unsat,warm-retained,6,1,399997,22577,108790,37087,381,381,195,0,1,1,525,32349,7030,0,143451,190123,3862,0,0,80,0,7593,0,14125,8711,41159,0,0,115
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,395,check-395,2235bfb83a949c879b60d7b4270b56d48040e6a0a8eb31063cd7db4e0f3e6970,branch-feasibility,sat,warm-retained,6,1,969850,46768,293643,63041,381,381,194,0,1,1,503,66250,14531,0,286091,383468,107109,22787,39938,2405,0,10347,0,2701,12448,137296,23681,41837,2292
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,396,check-396,9f5f4cb41ac805fa1237ed8ca9e88f68afd678d80b58a0437f0e7f3d85363542,address-concretization,sat,warm-retained,7,1,1045101,46841,298565,65366,476,476,226,0,1,1,376,68581,12907,0,299296,428929,115729,23540,46154,2748,0,15024,0,2937,13362,134991,23141,41076,2668
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,397,check-397,62ba37233478ee108273d8f204b95f484145be14eb61ecabad2adac4a5fa5387,address-concretization,sat,warm-retained,8,1,991502,46617,299508,59728,476,476,226,0,1,1,347,77789,11092,0,292478,392779,99495,21545,47113,2247,0,11350,0,2533,11432,146565,20735,44699,2466
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,398,check-398,a9df61a47ec57d8a69d63b5deb7fe0b160773c6e5885dfb5751f9f304d2203ce,address-concretization,sat,warm-retained,9,1,1031837,51964,314150,59073,476,476,226,0,1,1,393,84811,10064,0,310979,402413,99199,20946,48710,2358,0,11134,0,2750,10324,127112,20868,80322,2567
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,399,check-399,77d58ea30b4b6d471bdf5382e9f56376988904a74c24cc248cf1eb02c19fd3d9,address-concretization,sat,warm-retained,10,1,991698,52917,286328,58705,476,476,226,0,1,1,332,80104,11022,0,301858,382464,92317,20010,48295,2379,0,11371,0,2720,10247,125329,21384,54147,2425
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,400,check-400,6515cc9ae7973afbf7ec04985d1c6b027dea9dac6ca320682d9cdc369b44164d,concrete-evaluation,sat,warm-retained,11,1,933224,51282,326405,64494,476,476,226,0,1,1,404,75573,9938,0,298542,346146,84920,18365,46127,1927,0,12283,0,2478,10860,133078,22740,78034,2438
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,401,check-401,588ef31249be281d4b81f7360a86dff67a3eabfcb7c3b9b689c136082eb2ea21,branch-feasibility,unsat,warm-retained,8,1,854524,46036,252226,80387,476,476,227,0,2,33,412,85272,11145,0,297912,407962,5595,0,0,190,0,21483,0,4261,90028,55896,0,0,171
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,402,check-402,dfef656f7f2e23e0f3bcc9d1564a9a05c3f16f52ba918c2a2973cf62a1055677,branch-feasibility,sat,warm-retained,8,2,1037429,49540,285966,60617,476,476,226,0,1,1,345,82689,10446,0,302436,426511,93006,20559,49282,2615,0,11496,0,2523,10139,124049,22859,51752,2531
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,403,check-403,dfef656f7f2e23e0f3bcc9d1564a9a05c3f16f52ba918c2a2973cf62a1055677,address-concretization,sat,warm-retained,8,2,1014736,49536,104541,37822,476,476,226,0,0,0,486,81013,12748,0,296209,411514,92517,21211,46925,2577,0,0,0,0,0,0,0,64567,2152
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,404,check-404,06002a7a221050c572ff4b539af18f1c17b5419e12b67b73741705121cb71517,branch-feasibility,sat,warm-retained,10,2,521040,30811,123476,27032,476,476,226,0,2,2,356,50982,6819,0,160183,191362,42517,9707,26959,1344,0,8083,0,1443,6370,52128,7717,19977,726
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,405,check-405,d15b1f64b3d0931fe224bf99cf26020147f7e20c26de49e6dad17df629461b98,branch-feasibility,unsat,warm-retained,10,1,676305,41959,112572,45867,476,476,227,0,1,1,368,67828,8827,0,252248,301176,3771,0,0,128,0,10360,0,1094,7188,47941,0,0,122
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,406,check-406,06002a7a221050c572ff4b539af18f1c17b5419e12b67b73741705121cb71517,address-concretization,sat,warm-retained,10,2,897553,60803,143160,51718,476,476,226,0,1,1,436,74693,10081,0,282211,329750,73096,17331,47216,1936,0,13428,0,2281,11416,0,0,58807,5510
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,407,check-407,64e612d4e56e03c97bf6f6fd5aa1fb663b038149c10e28a4600c81daaf34762a,address-concretization,sat,warm-retained,11,1,884810,49671,322070,61247,476,476,226,0,1,1,287,75079,9613,0,298740,313168,73216,16049,46906,2081,0,11307,0,2512,9903,129592,47014,58216,2279
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,408,check-408,98ecfe9f1311b4dd5a795339c560b35047913d26ade7fb011bbc0bb771d5d1fc,address-concretization,sat,warm-retained,12,1,921022,54332,280094,57529,476,476,226,0,1,1,308,86978,10191,0,310225,329447,69434,15397,42990,1720,0,10873,0,2786,9833,116316,20829,59398,2530
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,409,check-409,ea92e713a379ba36b9bdedc792c3a108d06748e285efd63d1717638a6f113420,address-concretization,sat,warm-retained,13,1,1203133,73957,287549,59121,476,476,226,0,1,1,401,103966,11115,0,402181,427051,92405,20965,68576,2516,0,11511,0,2656,9606,118604,20178,63512,2361
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,410,check-410,938ceb13cb4214ee03bd549c18db04e6b111451962a701471ccabe7438d937ca,concrete-evaluation,sat,warm-retained,14,1,1245047,79495,304226,61465,476,476,226,0,1,1,397,110939,10819,0,419110,422975,112191,21131,65793,2197,0,11668,0,2597,9523,123983,21707,70879,2404
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,411,check-411,3491a3497c413ad3a42c82de0a371903b35c3b5a59f9a58bfd277806ac8a0a51,concrete-evaluation,sat,warm-retained,4,1,634030,28865,333110,58853,350,350,162,0,1,32,337,44958,11477,0,192786,255664,60338,13720,23965,1920,0,13609,0,6461,79103,122936,21224,28726,2198
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,412,check-412,8f51d05156886fff1c5d49e460f1c2fbf5c79bdef8dcfb5c3126a53d38d513b1,branch-feasibility,unsat,warm-retained,5,1,576632,31454,118391,49999,350,350,163,0,1,1,343,46322,10490,0,212993,270046,4774,0,0,210,0,8856,0,2298,9693,47394,0,0,151
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,413,check-413,2795c112451694c54c532e107e50adbc862d6123804a1eb5d199850b29912a00,branch-feasibility,sat,warm-retained,5,1,685725,32839,253007,53296,350,350,162,0,1,1,343,48443,10568,0,195286,285015,66513,15477,29244,1997,0,8289,0,2251,10720,125401,21366,29571,2113
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,414,check-414,88fee34076cf5b47d7fa1227172280acd5276ed5a992b3c8fb7944554d5e9379,address-concretization,sat,warm-retained,6,1,811088,35857,262916,57198,445,445,194,0,1,1,399,54541,9410,0,244858,327662,83830,18542,33939,2050,0,11901,0,2641,10437,123738,20532,34173,2296
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,415,check-415,b87e01b07b0f40dff4d6b8a628ba41552c8ed187bd85e5045086fc2fcda1ad14,address-concretization,sat,warm-retained,7,1,862574,42107,256064,52508,445,445,194,0,1,1,336,60233,10856,0,283374,323205,84445,18868,36968,2182,0,10292,0,2384,9226,119946,20255,39431,2022
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,416,check-416,44ea0ac9759f24921ef37fe8bc6ab012d59ce9fc9187f1e4429f1ae458c826f7,address-concretization,sat,warm-retained,8,1,840397,43032,268516,54717,445,445,194,0,1,1,338,83639,10774,0,265217,301949,77517,17729,38030,2172,0,10507,0,2403,8821,124313,20749,44671,2335
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,417,check-417,9bdeda34aa78701c90bcd17004d4729b2d76637cf893cf5bd913bdd399b6194f,address-concretization,sat,warm-retained,9,1,911608,45280,272351,55455,445,445,194,0,1,1,328,74755,10600,0,302809,324641,84849,19441,46597,2308,0,10751,0,2415,9586,123895,20086,47823,2340
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,418,check-418,68b60cf12347313a70b62a6d0a0647d1a808050a71a7a2f7b797fe345c95a85d,concrete-evaluation,sat,warm-retained,10,1,952380,50641,300801,56982,445,445,194,0,1,1,395,78547,9884,0,319499,338182,84149,18593,50396,2094,0,10858,0,2215,9296,149528,20663,48928,2331
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,419,check-419,80463e25f2d1c62d61b46f0641a877475b1dc2fe6679596310ad700543a08a19,branch-feasibility,unsat,warm-retained,7,1,743593,39132,219692,59199,445,445,195,0,2,33,323,73927,10782,0,269629,344517,5099,0,0,184,0,17903,0,3817,87936,50678,0,0,159
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,420,check-420,0a95e4c6713d7a0f723a28b9b3ba355447249430ba523f594c483f5b08fbc0f8,branch-feasibility,sat,warm-retained,7,2,888704,62250,291139,56885,445,445,194,0,1,1,330,70371,11077,0,271029,330267,79713,18671,42718,2278,0,10260,0,2307,9117,146107,20818,43431,2214
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,421,check-421,0a95e4c6713d7a0f723a28b9b3ba355447249430ba523f594c483f5b08fbc0f8,address-concretization,sat,warm-retained,7,2,877838,40905,83095,34855,445,445,194,0,0,0,332,72235,10140,0,283406,328400,78152,18480,43667,2121,0,0,0,0,0,0,0,45897,2343
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,422,check-422,1a3703c17cec76acf6953d9489daee88b07211883175ed4502965d01c1511c36,branch-feasibility,sat,warm-retained,9,2,923884,50184,262058,53741,445,445,194,0,2,2,385,82515,9390,0,296112,332309,79765,20495,50352,2377,0,16273,0,2552,12505,113235,17502,44593,1657
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,423,check-423,005ba74a5fb081acfffb510505490dd5f8ffe463c0799663bd1ad639c1a9a01f,branch-feasibility,unsat,warm-retained,9,1,778313,48442,131049,53768,445,445,195,0,1,1,322,78199,10977,0,300835,334289,5065,0,0,184,0,13279,0,2282,10382,51183,0,0,155
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,424,check-424,1a3703c17cec76acf6953d9489daee88b07211883175ed4502965d01c1511c36,address-concretization,sat,warm-retained,9,2,929540,50428,131649,49830,445,445,194,0,1,1,370,80913,10703,0,289028,346847,80471,18562,50073,2145,0,12771,0,2035,9338,0,0,55396,2279
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,425,check-425,4c47e909056604d128916f3b143827c516d6b15fb45fc7e4d7ca22a02e34828a,address-concretization,sat,warm-retained,10,1,985354,55785,276597,55451,445,445,194,0,1,1,344,86953,10879,0,339402,338471,80107,19362,51773,2278,0,10421,0,2351,9305,119195,20459,57153,2262
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,426,check-426,bcf02893715bdcbc16594a313fb6b2b16c4684c40237644183c902417d5c5192,address-concretization,sat,warm-retained,11,1,1026533,61850,302582,55053,445,445,194,0,1,1,322,89740,10163,0,372599,337655,80334,17735,53693,2442,0,10699,0,2445,9739,119825,46227,56287,2307
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,427,check-427,993deeffdcb7cba62a4d2dddd9f84189965207c2159fcba8960db16ff00d438c,address-concretization,sat,warm-retained,12,1,963986,61407,274249,53037,445,445,194,0,1,1,329,110116,11171,0,328637,306357,73609,16873,53430,2057,0,10869,0,2393,10057,118432,19197,58152,2112
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,428,check-428,1673e8fb64152846b404f9aca3ef6173252bf81c001fd0a44c4f8af91afe9894,concrete-evaluation,sat,warm-retained,13,1,1375989,139096,379656,66446,445,445,194,0,1,1,431,101938,12269,0,465359,414563,116016,29619,94328,2370,0,14078,0,2980,15350,167958,28089,82631,2124
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,429,check-429,8124c18a3c33a8e0d342ca822c73073d602a901aed62d1646ca50991e1777a38,address-concretization,sat,warm-created,1,2,325385,20384,360903,62613,128,128,65,127,129,65,421,19884,12703,0,77846,130168,41399,10166,11055,1359,25542,20422,0,74780,110873,43905,10002,11210,1556
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,430,check-430,4d5447d98a6d9ee9582f9ac05c686df0beda557a84a036fb75841c9d1d0a2294,concrete-evaluation,sat,warm-retained,3,4,159946,11477,109383,21042,223,223,98,95,97,33,295,13053,4855,0,47724,52496,16893,4582,7529,1042,0,10525,0,28390,17710,20679,3749,6569,719
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,431,check-431,4d5447d98a6d9ee9582f9ac05c686df0beda557a84a036fb75841c9d1d0a2294,address-concretization,sat,warm-retained,3,4,214139,12750,20082,11187,223,223,98,0,0,0,140,16397,6069,0,65098,68266,28828,6395,9443,753,0,0,0,0,0,0,0,8435,460
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,432,check-432,8546b11f5f504ee267b3b83b185729c3b58fbcac5082f102427a208f39a5d87d,address-concretization,sat,warm-retained,4,2,550808,32893,244077,68505,223,223,98,0,1,1,351,48069,11597,0,190506,162154,62455,13651,27482,1650,0,20524,0,30852,9050,70993,14307,27903,1943
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,433,check-433,152ce663368150f0b000f19b6d2781ac5b07d389a35d7dbe1afa7756e428084a,concrete-evaluation,sat,warm-retained,5,2,511363,34669,229774,73350,223,223,98,0,1,1,335,45351,10007,0,169903,151322,57060,12462,28656,1598,0,16382,0,24484,9929,61663,12787,29490,1689
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,434,check-434,112b0523dc84886d2acab5fa2124e87d08b25ff74114d2eb32537004b0e0e8ab,branch-feasibility,unsat,warm-retained,4,2,432993,29357,226787,63553,223,223,99,0,2,33,385,42641,9344,0,178811,167595,4728,0,0,132,0,19920,0,36148,71857,35118,0,0,191
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,435,check-435,683728a5adf769734954f187da3b1450fe876a98d5fcbe02f8e34f4d4331ae47,branch-feasibility,sat,warm-retained,4,4,514940,32283,175103,54765,223,223,98,0,1,1,339,56541,10850,0,153785,165778,53774,11419,28527,1644,0,10466,0,2154,8189,55388,12531,29901,1709
