index	colours	verdict	solve_s	steps	adds	check	check_s
76	1,2,1,4,1	unsat	45.053	1613636	822067	deferred	0.000
82	1,2,2,1,3	unsat	1.580	128427	67815	deferred	0.000
79	1,2,1,4,4	unsat	40.620	1480421	749936	deferred	0.000
81	1,2,2,1,2	unsat	26.755	1261135	643373	deferred	0.000
80	1,2,2,1,1	unsat	34.538	1277312	646168	deferred	0.000
86	1,2,2,2,3	unsat	2.712	231085	119508	deferred	0.000
88	1,2,2,3,1	unsat	3.347	270964	141267	deferred	0.000
89	1,2,2,3,2	unsat	2.720	219928	114396	deferred	0.000
90	1,2,2,3,3	unsat	1.453	117892	61638	deferred	0.000
91	1,2,2,3,4	unsat	1.600	153564	79477	deferred	0.000
83	1,2,2,1,4	unsat	24.242	1000487	511558	deferred	0.000
84	1,2,2,2,1	unsat	32.019	1514361	768056	deferred	0.000
85	1,2,2,2,2	unsat	31.098	1173136	596305	deferred	0.000
94	1,2,2,4,3	unsat	1.194	112016	59964	deferred	0.000
87	1,2,2,2,4	unsat	34.115	1289310	658244	deferred	0.000
92	1,2,2,4,1	unsat	23.131	1167212	590277	deferred	0.000
96	1,2,3,1,1	unsat	5.799	415274	215050	deferred	0.000
99	1,2,3,1,4	unsat	2.157	198489	103878	deferred	0.000
98	1,2,3,1,3	unsat	4.153	320680	164496	deferred	0.000
97	1,2,3,1,2	unsat	5.863	349236	179030	deferred	0.000
101	1,2,3,2,2	unsat	2.275	184170	94783	deferred	0.000
100	1,2,3,2,1	unsat	3.364	253916	130309	deferred	0.000
103	1,2,3,2,4	unsat	0.566	60288	32815	deferred	0.000
102	1,2,3,2,3	unsat	3.270	189058	99616	deferred	0.000
105	1,2,3,3,2	unsat	3.142	241663	124026	deferred	0.000
93	1,2,2,4,2	unsat	24.418	997403	508851	deferred	0.000
104	1,2,3,3,1	unsat	4.212	321134	164839	deferred	0.000
107	1,2,3,3,4	unsat	1.318	128233	67722	deferred	0.000
109	1,2,3,4,2	unsat	1.338	134348	69506	deferred	0.000
110	1,2,3,4,3	unsat	1.624	157415	83310	deferred	0.000
111	1,2,3,4,4	unsat	1.620	153555	79240	deferred	0.000
108	1,2,3,4,1	unsat	3.748	245492	128040	deferred	0.000
106	1,2,3,3,3	unsat	5.604	311584	162090	deferred	0.000
114	1,2,4,1,3	unsat	1.653	120090	63705	deferred	0.000
95	1,2,2,4,4	unsat	26.942	1101607	563052	deferred	0.000
113	1,2,4,1,2	unsat	26.513	1253002	635892	deferred	0.000
115	1,2,4,1,4	unsat	26.072	1100969	562169	deferred	0.000
118	1,2,4,2,3	unsat	1.470	138102	73029	deferred	0.000
120	1,2,4,3,1	unsat	4.332	351174	180905	deferred	0.000
121	1,2,4,3,2	unsat	1.153	109780	57638	deferred	0.000
112	1,2,4,1,1	unsat	34.920	1580221	804504	deferred	0.000
122	1,2,4,3,3	unsat	1.331	129049	68437	deferred	0.000
123	1,2,4,3,4	unsat	3.149	294695	152111	deferred	0.000
117	1,2,4,2,2	unsat	29.363	1168982	591843	deferred	0.000
116	1,2,4,2,1	unsat	37.513	1393216	705389	deferred	0.000
126	1,2,4,4,3	unsat	2.100	147876	78373	deferred	0.000
125	1,2,4,4,2	unsat	23.874	1204680	614256	deferred	0.000
119	1,2,4,2,4	unsat	36.702	1398177	709982	deferred	0.000
124	1,2,4,4,1	unsat	34.151	1550464	789687	deferred	0.000
127	1,2,4,4,4	unsat	30.439	1223051	619271	deferred	0.000
129	1,3,1,1,2	unsat	11.411	872633	442476	deferred	0.000
133	1,3,1,2,2	unsat	6.887	584822	299143	deferred	0.000
134	1,3,1,2,3	unsat	12.638	784564	398609	deferred	0.000
135	1,3,1,2,4	unsat	4.006	367985	190410	deferred	0.000
132	1,3,1,2,1	unsat	27.570	1234398	630596	deferred	0.000
130	1,3,1,1,3	unsat	44.546	1838595	935267	deferred	0.000
128	1,3,1,1,1	unsat	74.910	2793771	1412233	deferred	0.000
137	1,3,1,3,2	unsat	19.408	727415	373275	deferred	0.000
131	1,3,1,1,4	unsat	57.444	1804263	917611	deferred	0.000
141	1,3,1,4,2	unsat	9.560	462634	238263	deferred	0.000
139	1,3,1,3,4	unsat	33.201	1575843	799948	deferred	0.000
138	1,3,1,3,3	unsat	42.397	2178615	1103309	deferred	0.000
144	1,3,2,1,1	unsat	1.617	146973	77442	deferred	0.000
145	1,3,2,1,2	unsat	1.974	183804	94603	deferred	0.000
146	1,3,2,1,3	unsat	1.456	135632	70677	deferred	0.000
147	1,3,2,1,4	unsat	0.509	64104	33650	deferred	0.000
148	1,3,2,2,1	unsat	3.335	292256	149724	deferred	0.000
149	1,3,2,2,2	unsat	3.477	306774	157380	deferred	0.000
150	1,3,2,2,3	unsat	4.625	254095	130476	deferred	0.000
151	1,3,2,2,4	unsat	2.396	163696	84737	deferred	0.000
152	1,3,2,3,1	unsat	3.761	208274	108067	deferred	0.000
136	1,3,1,3,1	unsat	81.012	3352645	1696403	deferred	0.000
153	1,3,2,3,2	unsat	3.184	168096	89092	deferred	0.000
155	1,3,2,3,4	unsat	0.479	60692	33237	deferred	0.000
156	1,3,2,4,1	unsat	1.680	184801	95472	deferred	0.000
154	1,3,2,3,3	unsat	3.713	207091	106917	deferred	0.000
157	1,3,2,4,2	unsat	1.759	197642	102911	deferred	0.000
140	1,3,1,4,1	unsat	64.578	2248832	1137957	deferred	0.000
159	1,3,2,4,4	unsat	1.402	156401	82039	deferred	0.000
158	1,3,2,4,3	unsat	1.875	136294	71315	deferred	0.000
142	1,3,1,4,3	unsat	48.871	1367957	694787	deferred	0.000
161	1,3,3,1,2	unsat	5.182	424450	216651	deferred	0.000
143	1,3,1,4,4	unsat	41.989	1667573	845315	deferred	0.000
164	1,3,3,2,1	unsat	7.014	547178	280032	deferred	0.000
166	1,3,3,2,3	unsat	4.902	395295	202816	deferred	0.000
165	1,3,3,2,2	unsat	10.524	475255	243277	deferred	0.000
167	1,3,3,2,4	unsat	1.520	166353	87149	deferred	0.000
169	1,3,3,3,2	unsat	6.197	474425	242240	deferred	0.000
162	1,3,3,1,3	unsat	40.061	1257212	639783	deferred	0.000
160	1,3,3,1,1	unsat	44.992	2219621	1127705	deferred	0.000
170	1,3,3,3,3	unsat	35.225	1792134	905567	deferred	0.000
163	1,3,3,1,4	unsat	59.153	1726036	871603	deferred	0.000
173	1,3,3,4,2	unsat	2.791	271578	141977	deferred	0.000
172	1,3,3,4,1	unsat	43.068	2130045	1074178	deferred	0.000
175	1,3,3,4,4	unsat	25.465	1430768	729168	deferred	0.000
177	1,3,4,1,2	unsat	2.842	305943	156772	deferred	0.000
174	1,3,3,4,3	unsat	30.987	1093555	555608	deferred	0.000
171	1,3,3,3,4	unsat	74.350	2274488	1147243	deferred	0.000
178	1,3,4,1,3	unsat	24.620	1419489	717895	deferred	0.000
168	1,3,3,3,1	unsat	99.267	2593477	1312980	deferred	0.000
181	1,3,4,2,2	unsat	4.266	445965	229799	deferred	0.000
182	1,3,4,2,3	unsat	6.086	340132	177146	deferred	0.000
183	1,3,4,2,4	unsat	4.255	429872	221759	deferred	0.000
180	1,3,4,2,1	unsat	10.591	700825	356911	deferred	0.000
176	1,3,4,1,1	unsat	39.069	2111358	1072334	deferred	0.000
185	1,3,4,3,2	unsat	2.942	311867	162497	deferred	0.000
179	1,3,4,1,4	unsat	47.161	1569370	793832	deferred	0.000
189	1,3,4,4,2	unsat	8.114	475706	243185	deferred	0.000
187	1,3,4,3,4	unsat	29.900	1700181	862101	deferred	0.000
186	1,3,4,3,3	unsat	34.749	1399027	712230	deferred	0.000
188	1,3,4,4,1	unsat	39.363	2175584	1100794	deferred	0.000
193	1,4,1,1,2	unsat	14.237	904113	462669	deferred	0.000
194	1,4,1,1,3	unsat	0.852	101667	53594	deferred	0.000
192	1,4,1,1,1	unsat	23.758	1069787	544062	deferred	0.000
195	1,4,1,1,4	unsat	9.648	637915	324239	deferred	0.000
191	1,3,4,4,4	unsat	36.365	1995885	1010183	deferred	0.000
198	1,4,1,2,3	unsat	0.896	103200	55087	deferred	0.000
199	1,4,1,2,4	unsat	9.784	647015	333220	deferred	0.000
190	1,3,4,4,3	unsat	56.184	1669547	847513	deferred	0.000
200	1,4,1,3,1	unsat	1.911	211243	111254	deferred	0.000
197	1,4,1,2,2	unsat	13.371	835864	428554	deferred	0.000
201	1,4,1,3,2	unsat	1.109	74105	40416	deferred	0.000
202	1,4,1,3,3	unsat	0.458	58801	31365	deferred	0.000
184	1,3,4,3,1	unsat	82.620	2394870	1211477	deferred	0.000
203	1,4,1,3,4	unsat	0.619	78756	41613	deferred	0.000
206	1,4,1,4,3	unsat	0.837	101563	53476	deferred	0.000
196	1,4,1,2,1	unsat	24.875	1048510	535182	deferred	0.000
208	1,4,2,1,1	unsat	15.088	971813	495479	deferred	0.000
207	1,4,1,4,4	unsat	16.193	605019	310376	deferred	0.000
210	1,4,2,1,3	unsat	0.692	87276	46581	deferred	0.000
205	1,4,1,4,2	unsat	17.558	1097070	558951	deferred	0.000
209	1,4,2,1,2	unsat	24.975	1068961	542875	deferred	0.000
214	1,4,2,2,3	unsat	1.482	128450	67909	deferred	0.000
212	1,4,2,2,1	unsat	13.833	921263	468694	deferred	0.000
211	1,4,2,1,4	unsat	14.545	532422	274032	deferred	0.000
216	1,4,2,3,1	unsat	1.275	156042	81834	deferred	0.000
217	1,4,2,3,2	unsat	1.157	86760	46135	deferred	0.000
218	1,4,2,3,3	unsat	0.458	64187	33738	deferred	0.000
204	1,4,1,4,1	unsat	34.000	1174253	597218	deferred	0.000
219	1,4,2,3,4	unsat	1.547	103105	54882	deferred	0.000
222	1,4,2,4,3	unsat	2.302	155531	81260	deferred	0.000
215	1,4,2,2,4	unsat	15.888	792066	406651	deferred	0.000
224	1,4,3,1,1	unsat	0.004	1	1	passed	0.008
225	1,4,3,1,2	unsat	0.004	1	1	passed	0.008
226	1,4,3,1,3	unsat	0.004	1	1	passed	0.008
227	1,4,3,1,4	unsat	0.004	1	1	passed	0.008
228	1,4,3,2,1	unsat	0.004	1	1	passed	0.008
229	1,4,3,2,2	unsat	0.004	1	1	passed	0.008
230	1,4,3,2,3	unsat	0.004	1	1	passed	0.008
231	1,4,3,2,4	unsat	0.005	1	1	passed	0.009
232	1,4,3,3,1	unsat	0.005	1	1	passed	0.008
233	1,4,3,3,2	unsat	0.004	1	1	passed	0.008
234	1,4,3,3,3	unsat	0.004	1	1	passed	0.008
235	1,4,3,3,4	unsat	0.004	1	1	passed	0.008
236	1,4,3,4,1	unsat	0.004	1	1	passed	0.008
237	1,4,3,4,2	unsat	0.004	1	1	passed	0.008
238	1,4,3,4,3	unsat	0.004	1	1	passed	0.008
239	1,4,3,4,4	unsat	0.004	1	1	passed	0.008
213	1,4,2,2,2	unsat	34.553	1369629	697080	deferred	0.000
220	1,4,2,4,1	unsat	20.699	1365317	692635	deferred	0.000
242	1,4,4,1,3	unsat	0.608	73045	39434	deferred	0.000
223	1,4,2,4,4	unsat	19.757	768300	393209	deferred	0.000
243	1,4,4,1,4	unsat	11.673	837348	429783	deferred	0.000
240	1,4,4,1,1	unsat	19.973	1013173	512861	deferred	0.000
246	1,4,4,2,3	unsat	1.618	145969	76314	deferred	0.000
221	1,4,2,4,2	unsat	41.064	1429406	728014	deferred	0.000
241	1,4,4,1,2	unsat	22.879	856321	437359	deferred	0.000
249	1,4,4,3,2	unsat	0.380	31397	17133	deferred	0.000
250	1,4,4,3,3	unsat	0.913	71687	37888	deferred	0.000
248	1,4,4,3,1	unsat	2.396	167285	88037	deferred	0.000
245	1,4,4,2,2	unsat	12.307	874174	443932	deferred	0.000
251	1,4,4,3,4	unsat	1.757	126213	65643	deferred	0.000
254	1,4,4,4,3	unsat	2.464	157093	82804	deferred	0.000
247	1,4,4,2,4	unsat	16.870	871663	441890	deferred	0.000
244	1,4,4,2,1	unsat	31.221	1197404	607729	deferred	0.000
253	1,4,4,4,2	unsat	13.413	973417	496559	deferred	0.000
252	1,4,4,4,1	unsat	30.493	1153760	589330	deferred	0.000
255	1,4,4,4,4	unsat	27.201	1099680	561478	deferred	0.000
258	2,1,1,1,3	unsat	20.293	1457251	741092	deferred	0.000
261	2,1,1,2,2	unsat	46.350	2667314	1347396	deferred	0.000
262	2,1,1,2,3	unsat	10.255	807187	410379	deferred	0.000
263	2,1,1,2,4	unsat	24.280	1552088	790953	deferred	0.000
259	2,1,1,1,4	unsat	86.300	2630035	1330247	deferred	0.000
257	2,1,1,1,2	unsat	107.237	2950364	1487627	deferred	0.000
260	2,1,1,2,1	unsat	86.814	2754163	1394220	deferred	0.000
267	2,1,1,3,4	unsat	9.958	685180	351991	deferred	0.000
264	2,1,1,3,1	unsat	13.753	1064367	538972	deferred	0.000
266	2,1,1,3,3	unsat	22.254	1021569	520548	deferred	0.000
256	2,1,1,1,1	unsat	134.358	4243929	2138843	deferred	0.000
270	2,1,1,4,3	unsat	10.885	606634	311899	deferred	0.000
265	2,1,1,3,2	unsat	39.619	1638550	831242	deferred	0.000
269	2,1,1,4,2	unsat	46.125	2661963	1341226	deferred	0.000
274	2,1,2,1,3	unsat	7.946	686333	352700	deferred	0.000
272	2,1,2,1,1	unsat	64.691	2002523	1016495	deferred	0.000
275	2,1,2,1,4	unsat	47.619	2547918	1286265	deferred	0.000
271	2,1,1,4,4	unsat	110.193	3703561	1865049	deferred	0.000
278	2,1,2,2,3	unsat	10.237	619653	315436	deferred	0.000
273	2,1,2,1,2	unsat	116.206	3247656	1635051	deferred	0.000
280	2,1,2,3,1	unsat	6.828	456249	232330	deferred	0.000
276	2,1,2,2,1	unsat	70.092	2256602	1146372	deferred	0.000
268	2,1,1,4,1	unsat	160.589	4106800	2074654	deferred	0.000
281	2,1,2,3,2	unsat	12.321	727929	373695	deferred	0.000
282	2,1,2,3,3	unsat	6.863	408337	208260	deferred	0.000
283	2,1,2,3,4	unsat	4.309	336292	173497	deferred	0.000
279	2,1,2,2,4	unsat	34.202	1971944	1002733	deferred	0.000
286	2,1,2,4,3	unsat	4.732	350863	180845	deferred	0.000
288	2,1,3,1,1	unsat	10.841	640775	326945	deferred	0.000
289	2,1,3,1,2	unsat	9.711	599399	304516	deferred	0.000
277	2,1,2,2,2	unsat	91.767	4105620	2075240	deferred	0.000
291	2,1,3,1,4	unsat	5.570	543679	276587	deferred	0.000
287	2,1,2,4,4	unsat	34.178	1972508	1003428	deferred	0.000
292	2,1,3,2,1	unsat	5.690	497019	256062	deferred	0.000
284	2,1,2,4,1	unsat	42.258	1735898	882197	deferred	0.000
290	2,1,3,1,3	unsat	18.173	976809	500338	deferred	0.000
293	2,1,3,2,2	unsat	6.375	583676	298340	deferred	0.000
295	2,1,3,2,4	unsat	4.224	333036	170184	deferred	0.000
294	2,1,3,2,3	unsat	8.367	722815	369438	deferred	0.000
296	2,1,3,3,1	unsat	8.626	550607	283830	deferred	0.000
297	2,1,3,3,2	unsat	8.358	702925	359659	deferred	0.000
299	2,1,3,3,4	unsat	4.464	473617	241378	deferred	0.000
301	2,1,3,4,2	unsat	3.349	362920	185664	deferred	0.000
300	2,1,3,4,1	unsat	4.880	369189	192002	deferred	0.000
298	2,1,3,3,3	unsat	12.206	719722	366011	deferred	0.000
303	2,1,3,4,4	unsat	3.161	349548	179504	deferred	0.000
302	2,1,3,4,3	unsat	7.826	723637	370615	deferred	0.000
306	2,1,4,1,3	unsat	8.704	811269	414955	deferred	0.000
285	2,1,2,4,2	unsat	96.624	3032056	1529518	deferred	0.000
308	2,1,4,2,1	unsat	38.605	2076057	1054888	deferred	0.000
310	2,1,4,2,3	unsat	6.072	362030	184781	deferred	0.000
304	2,1,4,1,1	unsat	81.800	2521122	1279761	deferred	0.000
312	2,1,4,3,1	unsat	6.198	384276	199573	deferred	0.000
313	2,1,4,3,2	unsat	11.887	604796	309836	deferred	0.000
314	2,1,4,3,3	unsat	9.909	527036	268995	deferred	0.000
309	2,1,4,2,2	unsat	73.923	2146775	1090181	deferred	0.000
305	2,1,4,1,2	unsat	113.686	3121525	1574293	deferred	0.000
315	2,1,4,3,4	unsat	8.963	567610	291554	deferred	0.000
318	2,1,4,4,3	unsat	7.345	407406	207751	deferred	0.000
307	2,1,4,1,4	unsat	121.234	3849280	1939574	deferred	0.000
311	2,1,4,2,4	unsat	109.412	2867347	1447017	deferred	0.000
316	2,1,4,4,1	unsat	65.959	1967529	999111	deferred	0.000
322	2,2,1,1,3	unsat	14.732	678100	344143	deferred	0.000
317	2,1,4,4,2	unsat	100.825	2881251	1461260	deferred	0.000
319	2,1,4,4,4	unsat	114.399	3075899	1550560	deferred	0.000
320	2,2,1,1,1	unsat	118.087	3174602	1607658	deferred	0.000
321	2,2,1,1,2	unsat	84.998	2622490	1321710	deferred	0.000
326	2,2,1,2,3	unsat	11.599	563300	287097	deferred	0.000
323	2,2,1,1,4	unsat	72.920	2367726	1202140	deferred	0.000
328	2,2,1,3,1	unsat	20.432	926498	473288	deferred	0.000
329	2,2,1,3,2	unsat	12.323	643824	329848	deferred	0.000
331	2,2,1,3,4	unsat	5.541	365242	187798	deferred	0.000
330	2,2,1,3,3	unsat	9.279	516260	266430	deferred	0.000
324	2,2,1,2,1	unsat	85.931	2623695	1322847	deferred	0.000
334	2,2,1,4,3	unsat	5.474	364958	187585	deferred	0.000
327	2,2,1,2,4	unsat	59.524	1939777	986590	deferred	0.000
325	2,2,1,2,2	unsat	97.754	3005368	1521292	deferred	0.000
333	2,2,1,4,2	unsat	58.846	2040608	1035324	deferred	0.000
338	2,2,2,1,3	unsat	15.089	719604	365699	deferred	0.000
332	2,2,1,4,1	unsat	81.943	2503951	1261848	deferred	0.000
335	2,2,1,4,4	unsat	71.320	2215190	1123279	deferred	0.000
336	2,2,2,1,1	unsat	91.465	2676632	1357092	deferred	0.000
342	2,2,2,2,3	unsat	8.893	464923	240665	deferred	0.000
339	2,2,2,1,4	unsat	65.965	2175085	1101251	deferred	0.000
340	2,2,2,2,1	unsat	65.896	2164973	1092006	deferred	0.000
344	2,2,2,3,1	unsat	7.834	441401	225707	deferred	0.000
346	2,2,2,3,3	unsat	6.061	333186	170369	deferred	0.000
345	2,2,2,3,2	unsat	13.268	682811	348937	deferred	0.000
347	2,2,2,3,4	unsat	6.223	392793	200808	deferred	0.000
337	2,2,2,1,2	unsat	110.488	3082766	1556647	deferred	0.000
350	2,2,2,4,3	unsat	6.252	382440	197827	deferred	0.000
341	2,2,2,2,2	unsat	83.969	2591419	1311562	deferred	0.000
352	2,2,3,1,1	unsat	3.531	200464	105567	deferred	0.000
343	2,2,2,2,4	unsat	57.555	1967023	997139	deferred	0.000
353	2,2,3,1,2	unsat	5.245	323719	167532	deferred	0.000
355	2,2,3,1,4	unsat	1.287	119240	62994	deferred	0.000
354	2,2,3,1,3	unsat	5.555	298111	155525	deferred	0.000
356	2,2,3,2,1	unsat	3.252	219577	113746	deferred	0.000
357	2,2,3,2,2	unsat	3.675	232003	120417	deferred	0.000
359	2,2,3,2,4	unsat	1.200	103066	54967	deferred	0.000
358	2,2,3,2,3	unsat	3.520	231158	119465	deferred	0.000
360	2,2,3,3,1	unsat	2.651	157191	82834	deferred	0.000
361	2,2,3,3,2	unsat	3.974	241299	123677	deferred	0.000
363	2,2,3,3,4	unsat	0.958	67061	36580	deferred	0.000
362	2,2,3,3,3	unsat	4.169	220787	115125	deferred	0.000
364	2,2,3,4,1	unsat	1.074	74437	40603	deferred	0.000
365	2,2,3,4,2	unsat	1.667	112108	60157	deferred	0.000
366	2,2,3,4,3	unsat	1.203	85231	44634	deferred	0.000
367	2,2,3,4,4	unsat	1.002	72464	38663	deferred	0.000
349	2,2,2,4,2	unsat	56.647	1897681	961906	deferred	0.000
348	2,2,2,4,1	unsat	57.106	1791698	906178	deferred	0.000
370	2,2,4,1,3	unsat	4.884	350235	180763	deferred	0.000
368	2,2,4,1,1	unsat	45.163	1638799	832194	deferred	0.000
351	2,2,2,4,4	unsat	77.927	2474071	1252326	deferred	0.000
374	2,2,4,2,3	unsat	5.093	298718	155930	deferred	0.000
369	2,2,4,1,2	unsat	55.876	1888041	952607	deferred	0.000
376	2,2,4,3,1	unsat	2.462	199885	105224	deferred	0.000
377	2,2,4,3,2	unsat	4.205	308417	158976	deferred	0.000
378	2,2,4,3,3	unsat	1.700	148194	78669	deferred	0.000
379	2,2,4,3,4	unsat	5.939	424350	216310	deferred	0.000
372	2,2,4,2,1	unsat	58.761	1997143	1009174	deferred	0.000
373	2,2,4,2,2	unsat	44.250	1635619	828978	deferred	0.000
371	2,2,4,1,4	unsat	75.876	2513790	1271001	deferred	0.000
382	2,2,4,4,3	unsat	5.102	338637	175666	deferred	0.000
375	2,2,4,2,4	unsat	57.204	1975162	1004671	deferred	0.000
380	2,2,4,4,1	unsat	46.502	1632538	826229	deferred	0.000
384	2,3,1,1,1	unsat	30.854	1374058	700459	deferred	0.000
387	2,3,1,1,4	unsat	16.768	875631	445708	deferred	0.000
385	2,3,1,1,2	unsat	38.109	1543357	782483	deferred	0.000
386	2,3,1,1,3	unsat	32.402	1372877	700057	deferred	0.000
381	2,2,4,4,2	unsat	72.000	2325738	1179470	deferred	0.000
383	2,2,4,4,4	unsat	65.536	2147817	1091424	deferred	0.000
391	2,3,1,2,4	unsat	9.741	605977	311057	deferred	0.000
390	2,3,1,2,3	unsat	16.074	770442	395319	deferred	0.000
389	2,3,1,2,2	unsat	22.067	1026068	524789	deferred	0.000
388	2,3,1,2,1	unsat	28.062	1204325	613077	deferred	0.000
392	2,3,1,3,1	unsat	21.021	1018604	518129	deferred	0.000
395	2,3,1,3,4	unsat	11.004	646777	332606	deferred	0.000
393	2,3,1,3,2	unsat	23.505	1148570	583973	deferred	0.000
394	2,3,1,3,3	unsat	21.289	971705	494672	deferred	0.000
396	2,3,1,4,1	unsat	17.428	926905	473997	deferred	0.000
398	2,3,1,4,3	unsat	11.548	582241	296955	deferred	0.000
397	2,3,1,4,2	unsat	15.102	783426	397628	deferred	0.000
399	2,3,1,4,4	unsat	12.741	679788	346289	deferred	0.000
400	2,3,2,1,1	unsat	12.433	663789	340463	deferred	0.000
403	2,3,2,1,4	unsat	6.431	410738	210831	deferred	0.000
402	2,3,2,1,3	unsat	11.798	640878	327047	deferred	0.000
401	2,3,2,1,2	unsat	19.131	988667	500726	deferred	0.000
