division	file	route	verdict	wall_ms	detail
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	lia-dpll	unknown	24044	UnknownReason { kind: ResourceLimit, detail: "lazy linear arithmetic exhausted the configured timeout after 4 rounds this solve (solve_calls=1, total_rounds=4, atoms=529, bound_lemmas=0, blocking_lemmas=4, core_len_last=104, core_len_min=2, core_len_max=104, core_len_avg=31.5, core_src_bound=0, core_src_diff=0, core_src_affine=0, core_src_lp=0, core_src_minimized=4, core_src_large=0, core_large_literals=0, support_attempts=4, support_unavailable=0, support_conflict_batches=4, support_model_attempts=0, support_replay_failures=0, full_fallbacks=0, min_oracle_calls=506, min_oracle_budget_left=32262, min_declined_cores=0)" }
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	lra-dpll	unknown	24001	UnknownReason { kind: Incomplete, detail: "online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)" }
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	nra	unknown	24001	UnknownReason { kind: Incomplete, detail: "online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)" }
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	uf-arithmetic	unknown	24002	UnknownReason { kind: Timeout, detail: "preprocessed dispatch timeout after reduced solve" }
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	uf-arith-lazy	unknown	24006	UnknownReason { kind: ResourceLimit, detail: "lazy linear arithmetic exhausted the configured timeout after 4 rounds this solve (solve_calls=1, total_rounds=4, atoms=529, bound_lemmas=0, blocking_lemmas=4, core_len_last=76, core_len_min=2, core_len_max=76, core_len_avg=24.5, core_src_bound=0, core_src_diff=0, core_src_affine=0, core_src_lp=0, core_src_minimized=4, core_src_large=0, core_large_literals=0, support_attempts=4, support_unavailable=0, support_conflict_batches=4, support_model_attempts=0, support_replay_failures=0, full_fallbacks=0, min_oracle_calls=535, min_oracle_budget_left=32233, min_declined_cores=0)" }
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	uflia-online	unknown	0	UnknownReason { kind: Incomplete, detail: "no UFLIA atoms for the online combination boolean layer" }
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	uflra-online	unknown	0	UnknownReason { kind: Incomplete, detail: "too many theory atoms for the online combination boolean layer" }
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	ufbv-online-cdclt	error	0	unsupported by backend: online UFBV combination admits only Bool and BitVec terms
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	abv-online-cdclt	error	0	unsupported by backend: online AUFBV combination admits only Bool, BitVec, and Bool/BV-component array terms
QF_LRA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	datatype-elim	unknown	24008	UnknownReason { kind: Timeout, detail: "preprocessed dispatch timeout after reduced solve" }
