sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	decline_names	host	core	load
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-10/c10_problem__001.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	sat	0	lia-simplex	dl-online	4	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:decided	108	0\p0\p0\p0	no	dl-online=not-applicable			server5	3	2.01
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/10-vars/v10_problem_2__016.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unsat	0	lia-simplex	lia-simplex	4	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:decided	107	0\p0\p0\p0	no	dl-online=not-applicable			server5	3	2.01
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__015.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	sat	0	lia-simplex	lia-simplex	4	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:decided	508	0\p0\p0\p425	no	dl-online=not-applicable			server5	3	2.01
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__031.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unsat	0	lia-simplex	lia-simplex	4	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:decided	108	0\p0\p1\p67	no	dl-online=not-applicable			server5	3	2.01
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__027.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	lia-simplex	14	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:declined\pq:skolem-qf:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24728	0\p0\p1\p24659\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\plia-simplex=incomplete\pq:skolem-qf=unsupported\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\pQF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)	\p\pquant-ownership-decline\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	3	2.01
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__023.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	lia-simplex	14	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:declined\pq:skolem-qf:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24528	0\p0\p2\p24415\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\plia-simplex=incomplete\pq:skolem-qf=unsupported\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\pQF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)	\p\pquant-ownership-decline\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	3	2.01
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__019.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	sat	0	lia-simplex	lia-simplex	4	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:decided	4310	0\p0\p2\p4243	no	dl-online=not-applicable			server5	3	2.00
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__015.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	sat	0	lia-simplex	lia-simplex	4	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:decided	6813	0\p0\p2\p6748	no	dl-online=not-applicable			server5	3	2.00
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__011.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	sat	0	lia-simplex	lia-simplex	4	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:decided	9215	0\p0\p2\p9176	no	dl-online=not-applicable			server5	3	2.00
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/10-vars/cut_lemma_02_010.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unsat	0	lia-simplex	dl-online	4	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:decided	108	0\p0\p0\p0	no	dl-online=not-applicable			server5	3	2.00
lra-atom-screen-20260916	shipped	QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_016.smt2.slack.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	lia-simplex	14	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:declined\pq:skolem-qf:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24227	0\p0\p0\p24194\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\plia-simplex=incomplete\pq:skolem-qf=unsupported\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\pQF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)	\p\pquant-ownership-decline\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	3	2.00
