file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/10-vars/v10_problem_2__016.smt2.slack.smt2	unsat	107	0	unsat	107	0	A	unsat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__031.smt2.slack.smt2	unsat	105	0	unsat	106	0	B	unsat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__023.smt2.slack.smt2	unknown	24619	0	unknown	24620	0	A	sat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__015.smt2.slack.smt2	sat	6809	0	sat	6808	0	B	sat
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/10-vars/cut_lemma_02_010.smt2.slack.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage5.smt2	unknown	24122	0	unknown	24117	0	B	sat
QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/49.lp.smt2	sat	105	0	sat	105	0	A	unknown
QF_LIA/2019-ezsmt/incrementalScheduling/182-incremental_scheduling-17280-0.smt2	unknown	24114	0	unknown	24118	0	B	unknown
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/apache-get-tag-O0.smt2	unknown	25118	0	unknown	25121	0	A	unknown
QF_LIA/20220307-SMPT/2PhLockVParam/RF-07.smt2	sat	105	0	sat	105	0	B	sat
QF_LIA/20220307-SMPT/BART-PT-020/RF-13.smt2	sat	8911	0	sat	8910	0	A	sat
QF_LIA/20220307-SMPT/CircularTrains-PT-012/RC-01.smt2	sat	106	0	sat	105	0	B	sat
QF_LIA/20220307-SMPT/CircularTrains-PT-192/RC-06.smt2	unsat	107	0	unsat	105	0	A	unsat
QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N100/RF-00.smt2	sat	106	0	sat	106	0	B	sat
QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N300/RF-14.smt2	sat	106	0	sat	105	0	A	sat
QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N150/RC-04.smt2	sat	106	0	sat	105	0	B	sat
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N100/RC-08.smt2	sat	205	0	sat	205	0	A	sat
QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N100/RC-12.smt2	sat	1606	0	sat	1506	0	B	sat
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N100/RF-00.smt2	sat	605	0	sat	606	0	A	sat
QF_LIA/20220307-SMPT/Diffusion2D-PT-D50N100/RF-04.smt2	sat	8812	0	sat	8712	0	B	sat
QF_LIA/20220307-SMPT/ERK-PT-000100/RF-12.smt2	sat	105	0	sat	106	0	A	sat
QF_LIA/20220307-SMPT/Eratosthenes-PT-020/RC-08.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_LIA/20220307-SMPT/Eratosthenes-PT-500/RC-12.smt2	sat	106	0	sat	106	0	A	sat
QF_LIA/20220307-SMPT/FMS-PT-00020/RF-03.smt2	sat	105	0	sat	106	0	B	sat
QF_LIA/20220307-SMPT/FMS-PT-00500/RF-13.smt2	sat	106	0	sat	106	0	A	sat
QF_LIA/20220307-SMPT/FMS-PT-20000/RC-03.smt2	sat	105	0	sat	105	0	B	sat
QF_LIA/20220307-SMPT/HouseConstruction-PT-00005/RC-10.smt2	unsat	106	0	unsat	105	0	A	unsat
QF_LIA/20220307-SMPT/HouseConstruction-PT-00100/RF-08.smt2	sat	105	0	sat	106	0	B	sat
QF_LIA/20220307-SMPT/HouseConstruction-PT-04000/RC-00.smt2	sat	105	0	sat	105	0	A	sat
QF_LIA/20220307-SMPT/HypertorusGrid-PT-d2k1p8b00/RC-06.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_LIA/20220307-SMPT/IOTPpurchase-PT-C12M10P15D17/RC-10.smt2	sat	106	0	sat	106	0	A	sat
QF_LIA/20220307-SMPT/Kanban-PT-00050/RC-14.smt2	sat	106	0	sat	106	0	B	sat
QF_LIA/20220307-SMPT/Kanban-PT-01000/RF-04.smt2	sat	105	0	sat	105	0	A	sat
QF_LIA/20220307-SMPT/Kanban-PT-20000/RF-14.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_LIA/20220307-SMPT/MAPK-PT-00080/RC-04.smt2	sat	106	0	sat	104	0	A	sat
QF_LIA/20220307-SMPT/MAPK-PT-01280/RC-10.smt2	sat	106	0	sat	106	0	B	sat
QF_LIA/20220307-SMPT/NeighborGrid-PT-d2n3m1c12/RF-03.smt2	sat	105	0	sat	105	0	A	sat
QF_LIA/20220307-SMPT/NeighborGrid-PT-d5n4m1t35/RF-08.smt2	sat	606	0	sat	506	0	B	sat
QF_LIA/20220307-SMPT/Referendum-PT-015/RF-12.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_LIA/20220307-SMPT/RobotManipulation-PT-00001/RC-00.smt2	sat	106	0	sat	105	0	B	sat
