file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_sanfoundry_10_ground.i_6_3_3.bpl_13.smt2	none	5881	134	unknown	24428	0	A	unknown
QF_LRA/2019-ezsmt/blending/17.smt2	sat	106	0	sat	106	0	B	unknown
QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2	sat	4110	0	sat	4110	0	A	unknown
QF_LRA/DTP-Scheduling/constraints-tempo-width-40.smt2	sat	1107	0	sat	1107	0	B	sat
QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	unknown	25230	0	unknown	24128	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration9_Loop_4-lexTemplate.smt2	none	7583	134	unknown	24826	0	B	sat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	none	5682	134	unknown	24225	0	A	sat
QF_LRA/LassoRanker/SV-COMP/CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	none	8195	134	unknown	24829	0	B	unsat
QF_LRA/LassoRanker/SV-COMP/aviad_true-termination.c_Iteration1_Loop_4-nestedTemplate.smt2	none	10799	134	unknown	25131	0	A	sat
QF_LRA/LassoRanker/Ultimate/Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	25330	0	unknown	24127	0	B	unsat
QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled50.bpl_Iteration1_Loop_4-pieceTemplate.smt2	none	6289	134	unknown	24529	0	A	unsat
QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	unsat	7214	0	unsat	4811	0	B	unsat
QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	sat	107	0	sat	107	0	A	sat
QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	sat	107	0	sat	107	0	B	sat
QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0011.smt2	sat	107	0	sat	107	0	A	sat
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0097.smt2	sat	107	0	sat	107	0	B	sat
QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	unsat	107	0	unsat	107	0	A	unsat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	sat	107	0	sat	107	0	B	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0037.smt2	sat	107	0	sat	107	0	A	sat
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	sat	107	0	sat	107	0	B	sat
QF_LRA/miplib/vpm2-5.smt2	unknown	24131	0	unknown	24130	0	A	unsat
