file	arm	verdict	rc	wall_ms	attempts	decided_by	bound_by	bound_ms	total_ms	giveup	lever_refused
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_train-gate.1.prop1_ab_cti_max.smt2	bothmax	sat	0	1311	8	ufbv-online-cdclt	ufbv-online-cdclt	826	1197	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_train-gate.1.prop1_ab_cti_max.smt2	base	sat	0	1311	8	ufbv-online-cdclt	ufbv-online-cdclt	825	1195	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_train-gate.1.prop1_ab_cti_max.smt2	a2048	sat	0	1212	8	ufbv-online-cdclt	ufbv-online-cdclt	822	1191	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_train-gate.1.prop1_ab_cti_max.smt2	a4096	sat	0	1212	8	ufbv-online-cdclt	ufbv-online-cdclt	822	1191	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	base	unknown	0	1110	18	ufbv-online-cdclt	dl-online	588	980	give-up kind=ResourceLimit detail=online UFBV has 1290 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	a2048	unknown	0	25036	18	ufbv-online-cdclt	ufbv-online-cdclt	24004	24977	give-up kind=Timeout detail=online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	a4096	unknown	0	25035	8	ufbv-online-cdclt	dl-online	600	1002	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	a8192	unknown	0	25036	18	ufbv-online-cdclt	ufbv-online-cdclt	24011	24988	give-up kind=Timeout detail=online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	n32768	unknown	0	1011	18	ufbv-online-cdclt	dl-online	589	985	give-up kind=ResourceLimit detail=online UFBV has 1290 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	n65536	unknown	0	1012	18	ufbv-online-cdclt	dl-online	590	985	give-up kind=ResourceLimit detail=online UFBV has 1290 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	n262144	unknown	0	1010	18	ufbv-online-cdclt	dl-online	592	991	give-up kind=ResourceLimit detail=online UFBV has 1290 semantic atoms, exceeding the cap of 1024	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	bothmid	unknown	0	25035	18	ufbv-online-cdclt	ufbv-online-cdclt	24006	24984	give-up kind=Timeout detail=online UFBV canonical CdclT search exhausted its budget	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	bothmax	unknown	0	25035	18	ufbv-online-cdclt	ufbv-online-cdclt	24001	24974	give-up kind=Timeout detail=online UFBV canonical CdclT search exhausted its budget	no
