file	arm	verdict	rc	wall_ms	attempts	decided_by	bound_by	bound_ms	total_ms	giveup	lever_refused
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	base	sat	0	208	5	ufbv-online-cdclt	ufbv-online-cdclt	95	125	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	a2048	sat	0	209	5	ufbv-online-cdclt	ufbv-online-cdclt	91	105	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	a4096	sat	0	210	5	ufbv-online-cdclt	ufbv-online-cdclt	90	103	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	a8192	sat	0	209	5	ufbv-online-cdclt	ufbv-online-cdclt	91	104	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	n32768	sat	0	209	5	ufbv-online-cdclt	ufbv-online-cdclt	89	103	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	n65536	sat	0	209	5	ufbv-online-cdclt	ufbv-online-cdclt	88	101	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	n262144	sat	0	209	5	ufbv-online-cdclt	ufbv-online-cdclt	90	103	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	bothmid	sat	0	209	5	ufbv-online-cdclt	ufbv-online-cdclt	92	105	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_AR_ab_cti_max.smt2	bothmax	sat	0	208	5	ufbv-online-cdclt	ufbv-online-cdclt	90	103	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	n262144	sat	0	409	5	ufbv-online-cdclt	dl-online	321	351	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	bothmid	sat	0	410	5	ufbv-online-cdclt	dl-online	323	354	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	bothmax	sat	0	410	5	ufbv-online-cdclt	dl-online	330	361	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	base	sat	0	410	5	ufbv-online-cdclt	dl-online	322	351	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	a2048	sat	0	410	5	ufbv-online-cdclt	dl-online	314	343	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	a4096	sat	0	410	5	ufbv-online-cdclt	dl-online	314	343	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	a8192	sat	0	410	5	ufbv-online-cdclt	dl-online	321	350	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	n32768	sat	0	410	5	ufbv-online-cdclt	dl-online	312	342	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bakery.3.prop1_ab_cti_max.smt2	n65536	sat	0	410	5	ufbv-online-cdclt	dl-online	300	327	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	a8192	sat	0	810	8	ufbv-online-cdclt	ufbv-online-cdclt	633	733	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	n32768	sat	0	811	8	ufbv-online-cdclt	ufbv-online-cdclt	637	738	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	n65536	sat	0	810	8	ufbv-online-cdclt	ufbv-online-cdclt	644	750	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	n262144	sat	0	810	8	ufbv-online-cdclt	ufbv-online-cdclt	629	733	none	no
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2	bothmid	sat	0	811	8	ufbv-online-cdclt	ufbv-online-cdclt	660	764	none	no
