file	A1	A2	A3	B1	B2	B3	verdict
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/combined/f2_rw166.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/combined/f2_rw292.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/qf/f2_rw268.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/qf/f2_rw290.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/qf/f2_rw62.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/qf/t3_rw62.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/test14-Microsoft.Boogie.FlowedValue.Type.28.Microsoft.Boogie.FlowedValue.Type.Boogie.ContractConsistencyCheck.get_IsAddrOf.smt2	unsat/0	unsat/0	unsat/0	unsat/0	unsat/0	unsat/0	UNSTABLE
