file	A1	A2	A3	B1	B2	B3	verdict
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__DivMinus.jar-obl-11__p28570_edge_closing_0.smt2	sat/0	sat/0	sat/0	sat/0	sat/0	sat/0	UNSTABLE
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__NonTermination2_false-termination.c__p24932_edge_closing_0.smt2	sat/0	sat/0	sat/0	sat/0	sat/0	sat/0	UNSTABLE
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/combined/f2_rw160.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/partial/t3_rw21.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/combined/t3_rw96.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Zohar-ic/full/int_check_bvugt_bvneg_ltr_inv_g.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/full/f2_rw120.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/2019-Preiner/qf/f2_rw163.smt2	unknown/0	unknown/0	unknown/0	unsat/0	unsat/0	unsat/0	STABLE-GAIN
