file	verdict	rc	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	giveup
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_hanoi.2.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	808	868	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1580 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_lamport_nonatomic.3.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	934	982	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 3178 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_leader_election.3.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1315	1379	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 19288 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_lifts.2.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1377	1432	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 17509 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_mcs.5.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	979	1012	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1698 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.1.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	808	850	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1550 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.5.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	825	871	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 2765 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.2.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	884	947	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 22811 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_reader_writer.3.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	865	908	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 2594 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rether.3.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	893	935	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 16588 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_synapse.4.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1018	1079	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 22141 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_telephony.2.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	844	877	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1978 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_train-gate.4.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	869	898	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1342 semantic atoms, exceeding the cap of 1024
QF_UFBV/20210312-Bouvier/vlsat3_j01.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	8	16	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1250 semantic atoms, exceeding the cap of 1024
QF_UFBV/20210312-Bouvier/vlsat3_j16.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	1650	1771	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 40019 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20210312-Bouvier/vlsat3_j32.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	19186	19478	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 87243 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20210312-Bouvier/vlsat3_j47.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	22343	22916	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 126875 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20210312-Bouvier/vlsat3_j70.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	379	434	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 5458 semantic atoms, exceeding the cap of 1024
QF_UFBV/20210312-Bouvier/vlsat3_j92.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	9527	9803	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 66045 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_72_QF_UFBV.smt2	unknown	0	NOROUTE	na	na	na	na	na	na	na	na	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
QF_UFBV/calc2/calc2_sec2_bmc30.smt2	unknown	0	15	none	fd:parse	fd:bounded-completeness-unsat	550	629	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 27014 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/calc2/calc2_sec2_shifter_mult_bmc30.smt2	unknown	0	15	none	fd:parse	fd:bounded-completeness-unsat	531	609	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 26734 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_at.5.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	576	606	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1987 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp.6.prop1_ab_cti_max.smt2	unknown	0	18	ufbv-online-cdclt	ufbv-online-cdclt	fd:bounded-completeness-unsat	952	1593	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1689 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.3.prop2_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	601	622	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1207 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.6.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	622	647	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1466 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_exit.5.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	634	674	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 2809 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1055	1141	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 33839 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_frogs.3.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	579	606	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1915 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_gear.2.prop2_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	647	674	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1583 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.3.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	799	845	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 3176 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_leader_filters.6.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	629	652	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1426 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lup.2.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	641	674	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 2140 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop2_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	772	828	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 21261 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_rether.4.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	818	866	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 19348 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_sokoban.2.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	580	610	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 2573 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_szymanski.3.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	655	689	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 2383 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_anderson.5.prop1_ab_cti_max.smt2	unknown	0	18	ufbv-online-cdclt	dl-online	fd:bounded-completeness-unsat	607	1013	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1290 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_bridge.2.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	652	673	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1292 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_cambridge.2.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	605	624	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1165 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_elevator.5.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	593	617	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1507 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_extinction.2.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	643	681	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 2667 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.2.prop3_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1237	1327	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 34219 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_gear.2.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	639	663	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1476 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_lamport.6.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	630	654	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1289 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_lann.5.prop1_ab_reg_max.smt2	unknown	0	14	none	ufbv-online-cdclt	fd:bounded-completeness-unsat	1082	1701	na	na	na	give-up kind=ResourceLimit detail=online UFBV dynamic theory atoms exceed the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_leader_filters.5.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	596	621	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1645 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_lifts.6.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1271	1363	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 35498 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_msmie.1.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	652	680	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1727 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.2.prop1_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	674	727	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 2828 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.1.prop2_ab_cti_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	737	800	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 22682 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_plc.2.prop2_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1163	1268	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 32209 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_resistance.2.prop1_ab_cti_max.smt2	unknown	0	18	ufbv-online-cdclt	dl-online	fd:bounded-completeness-unsat	543	733	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1065 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rushhour.1.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1470	1542	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 18151 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_szymanski.2.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	874	911	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 1535 semantic atoms, exceeding the cap of 1024
QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_telephony.5.prop1_ab_reg_max.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	1269	1330	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 16437 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20210312-Bouvier/vlsat3_d41.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	40	60	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 3125 semantic atoms, exceeding the cap of 1024
QF_UFBV/20210312-Bouvier/vlsat3_j09.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	649	719	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 25247 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20210312-Bouvier/vlsat3_j24.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	5984	6130	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 51745 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20210312-Bouvier/vlsat3_j39.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	16945	17228	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 87257 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20210312-Bouvier/vlsat3_j62.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	23824	24670	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 229961 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20210312-Bouvier/vlsat3_j85.smt2	unknown	0	15	none	euf-online	fd:bounded-completeness-unsat	1542	1646	na	na	na	give-up kind=NodeBudget detail=online UFBV input has 35869 DAG nodes, exceeding the admission cap of 16384
QF_UFBV/20230314-Jaroslav-Bendik-Certora/41958_45c688a4814eb926c254_59_QF_UFBV.smt2	unknown	0	14	none	dl-online	fd:bounded-completeness-unsat	997	1169	na	na	na	give-up kind=ResourceLimit detail=online UFBV has 5421 semantic atoms, exceeding the cap of 1024
QF_UFBV/calc2/calc2_sec2_adder_shifter_bmc15.smt2	unknown	0	15	none	ufbv-online-cdclt	fd:bounded-completeness-unsat	24044	24172	na	na	na	give-up kind=Timeout detail=online UFBV canonical CdclT search exhausted its budget
QF_UFBV/calc2/calc2_sec2_shifter_bmc15.smt2	unknown	0	15	none	ufbv-online-cdclt	fd:bounded-completeness-unsat	24019	24156	na	na	na	give-up kind=Timeout detail=online UFBV canonical CdclT search exhausted its budget
