file	base	base_ms	base_rc	base_bound_by	base_giveup	arm	arm_ms	arm_rc	arm_bound_by	arm_giveup	first	status
AUFLIA/20170829-Rodin/smt5411750702888311295.smt2	unknown	9520	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)	unknown	10920	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt5451849698940286197.smt2	unsat	510	0	q:uf-fmf-probe	none	unsat	508	0	q:uf-fmf-probe	none	arm	unsat
AUFLIA/20170829-Rodin/smt5490683173861403665.smt2	unknown	13324	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 17 rounds (no further instance to admit; more rounds cannot help)	unknown	22533	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 17 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt5528103774414173689.smt2	unsat	111	0	q:mbqi-quick	none	unsat	108	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt5574423584191532554.smt2	unknown	22235	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25136	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unknown
AUFLIA/20170829-Rodin/smt5603369489123748488.smt2	unsat	110	0	q:forall-exists-witness	none	unsat	108	0	q:forall-exists-witness	none	base	unsat
AUFLIA/20170829-Rodin/smt5659330507399205750.smt2	unknown	8920	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	unknown	10619	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt569177694783745639.smt2	unsat	110	0	q:forall-exists-witness	none	unsat	109	0	q:forall-exists-witness	none	base	unsat
AUFLIA/20170829-Rodin/smt5741445985442305707.smt2	unknown	3213	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 25 rounds (no further instance to admit; more rounds cannot help)	unknown	3411	0	q:mbqi-quick	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 25 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt5804470410567372169.smt2	unknown	14425	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	23933	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	arm	unsat
AUFLIA/20170829-Rodin/smt5847282541265624513.smt2	unknown	4014	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 95 rounds (no further instance to admit; more rounds cannot help)	unknown	4213	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 95 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt5891024652570785146.smt2	unknown	13323	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)	unknown	15125	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt5938724647020374197.smt2	unsat	111	0	q:uf-fmf-probe	none	unsat	108	0	q:uf-fmf-probe	none	base	unsat
AUFLIA/20170829-Rodin/smt5977568418365520573.smt2	unknown	13124	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 242 rounds (no further instance to admit; more rounds cannot help)	unknown	20430	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 242 rounds (no further instance to admit; more rounds cannot help)	base	unknown
AUFLIA/20170829-Rodin/smt6006551279309141973.smt2	unsat	110	0	q:forall-exists-witness	none	unsat	108	0	q:forall-exists-witness	none	base	unsat
AUFLIA/20170829-Rodin/smt6047439953553617914.smt2	unknown	17629	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24335	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	base	unsat
AUFLIA/20170829-Rodin/smt6078088348337582015.smt2	unsat	1812	0	q:uf-fmf-probe	none	unsat	1709	0	q:uf-fmf-probe	none	arm	unsat
AUFLIA/20170829-Rodin/smt6118152775170919814.smt2	unsat	610	0	q:uf-fmf-probe	none	unsat	609	0	q:uf-fmf-probe	none	arm	unsat
AUFLIA/20170829-Rodin/smt6185728978883638788.smt2	unsat	411	0	q:mbqi-quick	none	unsat	410	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt6216810711515896085.smt2	unsat	211	0	q:mbqi-quick	none	unsat	209	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt6269233508100289974.smt2	unknown	110	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)	unknown	109	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt6318014493105022431.smt2	unknown	14126	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 24 rounds (no further instance to admit; more rounds cannot help)	unknown	20431	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 24 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt6383725389398926770.smt2	unknown	17229	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	unknown	18429	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt6438450863395295011.smt2	unknown	13725	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 25 rounds (no further instance to admit; more rounds cannot help)	unknown	15621	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 25 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt6490600079681831057.smt2	unknown	12925	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24035	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	arm	unsat
AUFLIA/20170829-Rodin/smt6522690189013032362.smt2	unknown	12822	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation stopped after 33 rounds: the remaining budget could not fit another round with growth headroom	unknown	24132	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 34 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt6561225060016006493.smt2	unknown	3213	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 22 rounds (no further instance to admit; more rounds cannot help)	unknown	3212	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 22 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt6605508315093674932.smt2	unsat	710	0	q:mbqi-quick	none	unsat	1009	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt6646551715586635467.smt2	unknown	13927	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	23735	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 12 rounds (no further instance to admit; more rounds cannot help)	base	unknown
AUFLIA/20170829-Rodin/smt6686346698589869511.smt2	unknown	22233	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	unknown	24235	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	base	unsat
AUFLIA/20170829-Rodin/smt6724225714143211723.smt2	unsat	210	0	q:mbqi-quick	none	unsat	208	0	q:mbqi-quick	none	base	unsat
AUFLIA/20170829-Rodin/smt6759390604070337018.smt2	unknown	16229	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	unknown	21633	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation stopped after 5 rounds: the remaining budget could not fit another round with growth headroom	base	unsat
AUFLIA/20170829-Rodin/smt6800969430234754155.smt2	unknown	15829	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation stopped after 5 rounds: the remaining budget could not fit another round with growth headroom	unknown	24735	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	arm	unknown
AUFLIA/20170829-Rodin/smt6847139309533112800.smt2	unknown	19230	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25130	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
AUFLIA/20170829-Rodin/smt6890534299883019152.smt2	unknown	14325	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25136	0	q:mbqi	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
AUFLIA/20170829-Rodin/smt6944526066831005077.smt2	unsat	310	0	q:mbqi-quick	none	unsat	309	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt6992888629436085533.smt2	unknown	4715	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 24 rounds (no further instance to admit; more rounds cannot help)	unknown	5713	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 24 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt7029299371225839477.smt2	unknown	16430	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24436	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt7102315967699315061.smt2	unknown	15828	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24730	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	base	unknown
AUFLIA/20170829-Rodin/smt7140623754260504820.smt2	unknown	13626	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)	unknown	21932	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)	base	unknown
AUFLIA/20170829-Rodin/smt7176787311975501455.smt2	unknown	12224	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 15 rounds (no further instance to admit; more rounds cannot help)	unknown	19523	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 15 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt721203845646375573.smt2	unknown	10322	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 8 rounds (no further instance to admit; more rounds cannot help)	unknown	11823	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 8 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
AUFLIA/20170829-Rodin/smt7243910821028522478.smt2	unknown	5417	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 40 rounds (no further instance to admit; more rounds cannot help)	unknown	6916	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 40 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt7286681778331421145.smt2	unsat	1512	0	q:mbqi-quick	none	unsat	1910	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt7325533435086833348.smt2	unsat	210	0	q:mbqi-quick	none	unsat	208	0	q:mbqi-quick	none	base	unsat
AUFLIA/20170829-Rodin/smt7375066143875488269.smt2	unsat	115	0	q:mbqi-quick	none	unsat	110	0	q:mbqi-quick	none	base	unsat
AUFLIA/20170829-Rodin/smt7416790815767001528.smt2	unknown	14928	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24135	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 32 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt7465350866728807591.smt2	unsat	1012	0	q:mbqi-quick	none	unsat	1410	0	q:mbqi-quick	none	base	unsat
AUFLIA/20170829-Rodin/smt7508056495707722888.smt2	unsat	309	0	q:mbqi-quick	none	unsat	308	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt7555093036700928884.smt2	unknown	24032	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24033	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unknown
AUFLIA/20170829-Rodin/smt7590414561064967542.smt2	sat	111	0	q:uf-fmf-probe	none	sat	109	0	q:uf-fmf-probe	none	arm	sat
AUFLIA/20170829-Rodin/smt7630523222404089153.smt2	unknown	410	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)	unknown	509	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt7662938804457871411.smt2	unknown	13124	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)	unknown	16026	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt7700512338850803099.smt2	sat	114	0	q:forall-exists-witness	none	sat	110	0	q:forall-exists-witness	none	base	sat
AUFLIA/20170829-Rodin/smt7758897497916255291.smt2	unsat	710	0	q:uf-fmf-probe	none	unsat	710	0	q:uf-fmf-probe	none	base	unsat
AUFLIA/20170829-Rodin/smt7801044620652467564.smt2	unknown	2713	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 30 rounds (no further instance to admit; more rounds cannot help)	unknown	2711	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 30 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt783865900663860705.smt2	unsat	110	0	q:mbqi-quick	none	unsat	109	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt7884434847167058034.smt2	unsat	12223	0	q:uf-fmf-probe	none	unsat	12223	0	q:uf-fmf-probe	none	arm	unsat
AUFLIA/20170829-Rodin/smt7938188253170750235.smt2	unsat	111	0	q:forall-exists-witness	none	unsat	108	0	q:forall-exists-witness	none	arm	unsat
AUFLIA/20170829-Rodin/smt8000292260679864780.smt2	unknown	19433	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	unknown	24536	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	arm	unsat
AUFLIA/20170829-Rodin/smt8056816654454080504.smt2	unknown	13023	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 22 rounds (no further instance to admit; more rounds cannot help)	unknown	20730	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 22 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt8102831563216098304.smt2	unsat	112	0	q:mbqi-quick	none	unsat	110	0	q:mbqi-quick	none	base	unsat
AUFLIA/20170829-Rodin/smt8148677656429052494.smt2	unknown	17631	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24335	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	base	unsat
AUFLIA/20170829-Rodin/smt8192027748844828080.smt2	unsat	110	0	fd:parse	none	unsat	109	0	fd:parse	none	base	unsat
AUFLIA/20170829-Rodin/smt8227388893121127619.smt2	unsat	109	0	q:mbqi-quick	none	unsat	107	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt8273842037110083049.smt2	unknown	4216	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 20 rounds (no further instance to admit; more rounds cannot help)	unknown	4313	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 20 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt8326513193790861219.smt2	unknown	15025	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25130	0	q:mbqi	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unknown
AUFLIA/20170829-Rodin/smt8383976709925281835.smt2	unknown	16428	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 15 rounds (no further instance to admit; more rounds cannot help)	unknown	20331	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 15 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt8417519765525455894.smt2	unknown	18327	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation stopped after 5 rounds: the remaining budget could not fit another round with growth headroom	unknown	25134	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unknown
AUFLIA/20170829-Rodin/smt84651356209501765.smt2	unsat	114	0	q:mbqi-quick	none	unsat	111	0	q:mbqi-quick	none	base	unsat
AUFLIA/20170829-Rodin/smt8506722626825424904.smt2	unsat	109	0	q:mbqi-quick	none	unsat	108	0	q:mbqi-quick	none	base	unsat
AUFLIA/20170829-Rodin/smt8539609608321091028.smt2	unknown	24337	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 23 rounds (no further instance to admit; more rounds cannot help)	unknown	24334	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 23 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt8582415719518462795.smt2	unknown	108	0	q:egraph	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #1 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast	unknown	108	0	q:egraph	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #1 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast	arm	unsat
AUFLIA/20170829-Rodin/smt863293257111213279.smt2	unknown	24135	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	unknown	24136	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
AUFLIA/20170829-Rodin/smt8683826451416083880.smt2	unknown	110	0	q:mbqi-quick	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)	unknown	108	0	q:mbqi-quick	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)	arm	sat
AUFLIA/20170829-Rodin/smt8726509904014076787.smt2	unknown	13926	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 17 rounds (no further instance to admit; more rounds cannot help)	unknown	15920	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 17 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt8778595552561649952.smt2	unknown	811	0	q:mbqi	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #5917 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	unknown	809	0	q:mbqi	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #5917 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	base	unsat
AUFLIA/20170829-Rodin/smt8825648590621929508.smt2	unsat	113	0	fd:parse	none	unsat	110	0	fd:parse	none	base	unsat
AUFLIA/20170829-Rodin/smt8849302628236017311.smt2	unknown	15528	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 22 rounds (no further instance to admit; more rounds cannot help)	unknown	17527	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 22 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt8879772725828454609.smt2	unsat	110	0	q:mbqi-quick	none	unsat	108	0	q:mbqi-quick	none	base	unsat
AUFLIA/20170829-Rodin/smt8923677823844298420.smt2	unknown	5314	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 27 rounds (no further instance to admit; more rounds cannot help)	unknown	4913	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 27 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
AUFLIA/20170829-Rodin/smt8961875129792388963.smt2	unknown	411	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 14 rounds (no further instance to admit; more rounds cannot help)	unknown	412	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 14 rounds (no further instance to admit; more rounds cannot help)	arm	sat
AUFLIA/20170829-Rodin/smt9008971064966552750.smt2	sat	111	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	arm	sat
AUFLIA/20170829-Rodin/smt9070729766193021392.smt2	unsat	509	0	q:mbqi-quick	none	unsat	509	0	q:mbqi-quick	none	arm	unsat
AUFLIA/20170829-Rodin/smt9117787725777190694.smt2	unknown	109	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	unknown	108	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	base	sat
AUFLIA/20170829-Rodin/smt9176241112197112237.smt2	unknown	13828	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	20732	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20170829-Rodin/smt9217725797377377257.smt2	unknown	3714	0	q:mbqi	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #9619 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	unknown	4112	0	q:mbqi	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #9619 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	base	unknown
AUFLIA/20170829-Rodin/smt966044474995992364.smt2	unknown	12924	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)	unknown	18629	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)	base	unsat
AUFLIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_81.smt2	unknown	609	0	q:egraph	give-up kind=Incomplete detail=lazy-extensionality declines: an array read/term is outside the modelled store/variable/const-array fragment	unknown	609	0	q:egraph	give-up kind=Incomplete detail=lazy-extensionality declines: an array read/term is outside the modelled store/variable/const-array fragment	arm	unknown
AUFLIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_27.smt2	unknown	311	0	q:egraph	give-up kind=Incomplete detail=lazy-extensionality declines: an array read/term is outside the modelled store/variable/const-array fragment	unknown	313	0	q:egraph	give-up kind=Incomplete detail=lazy-extensionality declines: an array read/term is outside the modelled store/variable/const-array fragment	arm	unknown
AUFLIA/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_47.smt2	unknown	18728	0	q:egraph	give-up kind=Incomplete detail=lazy-extensionality candidate failed replay: assertion #21 evaluated to false (top-level ordinal 2, first false conjunct ordinal 0, term 21, incomplete on this shape)	unknown	18826	0	q:egraph	give-up kind=Incomplete detail=lazy-extensionality candidate failed replay: assertion #21 evaluated to false (top-level ordinal 2, first false conjunct ordinal 0, term 21, incomplete on this shape)	arm	unknown
AUFLIA/misc/set3.smt2	unknown	111	0	fd:parse	give-up kind=Error detail=parse error: unsupported: sort `_`	unknown	108	0	fd:parse	give-up kind=Error detail=parse error: unsupported: sort `_`	arm	unsat
