file	base	base_ms	base_rc	base_bound_by	base_giveup	arm	arm_ms	arm_rc	arm_bound_by	arm_giveup	first	status
UFLIA/grasshopper/instantiated/insertion_sort_postcondition_of_insertion_sort_63_1.smt2	unknown	24231	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	25229	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/grasshopper/instantiated/reverse_loop_check_heap_access_35_4.smt2	unsat	2611	0	q:mbqi-quick	none	unsat	3111	0	q:mbqi-quick	none	base	unsat
UFLIA/grasshopper/instantiated/union_check_heap_access_38_21.smt2	unsat	108	0	q:mbqi-quick	none	unsat	106	0	q:mbqi-quick	none	base	unsat
UFLIA/grasshopper/uninstantiated/difference_check_heap_access_41_8.smt2	unsat	12921	0	q:egraph	none	unsat	14220	0	q:egraph	none	arm	unsat
UFLIA/grasshopper/uninstantiated/merge_loop_check_heap_access_60_6.smt2	unknown	24130	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24330	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/grasshopper/uninstantiated/sls_insert_loop_check_heap_access_38_6.smt2	unsat	6114	0	q:egraph	none	unsat	7615	0	q:egraph	none	arm	unsat
UFLIA/misc/list4.smt2	unknown	18024	0	q:egraph	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms	unknown	17922	0	q:egraph	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms	arm	sat
UFLIA/simplify/javafe.SrcTool.15.smt2	unsat	409	0	q:forall-exists-witness	none	unsat	408	0	q:forall-exists-witness	none	base	unsat
UFLIA/simplify/javafe.ast.CatchClauseVec.66.smt2	unknown	25031	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25028	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify/javafe.ast.DelegatingPrettyPrint.117.smt2	unsat	308	0	q:forall-exists-witness	none	unsat	307	0	q:forall-exists-witness	none	base	unsat
UFLIA/simplify/javafe.ast.GenericBlockStmt.168.smt2	unsat	208	0	q:forall-exists-witness	none	unsat	207	0	q:forall-exists-witness	none	base	unsat
UFLIA/simplify/javafe.ast.LexicalPragmaVec.219.smt2	unknown	23932	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24129	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	arm	unsat
UFLIA/simplify/javafe.ast.NewInstanceExpr.271.smt2	unknown	22529	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25030	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify/javafe.ast.StandardPrettyPrint.322.smt2	unknown	19427	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25030	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify/javafe.ast.TypeDeclElemPragma.373.smt2	unknown	25029	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25030	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify/javafe.ast.UnaryExpr.424.smt2	unknown	23230	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24230	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	base	unsat
UFLIA/simplify/javafe.filespace.LookAheadEnum.474.smt2	unsat	208	0	q:forall-exists-witness	none	unsat	207	0	q:forall-exists-witness	none	base	unsat
UFLIA/simplify/javafe.filespace.ZipTree.525.smt2	unsat	909	0	q:mbqi-quick	none	unsat	1009	0	q:mbqi-quick	none	base	unsat
UFLIA/simplify/javafe.parser.TokenQueue.576.smt2	unknown	21629	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25031	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify/javafe.reader.StandardTypeReader.628.smt2	unsat	409	0	q:forall-exists-witness	none	unsat	407	0	q:forall-exists-witness	none	arm	unsat
UFLIA/simplify/javafe.tc.FlowInsensitiveChecks.679.smt2	unknown	24630	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25126	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify/javafe.tc.TypeSig.730.smt2	unknown	16825	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25127	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify/javafe.util.ErrorSet.781.smt2	unsat	409	0	q:forall-exists-witness	none	unsat	407	0	q:forall-exists-witness	none	arm	unsat
UFLIA/simplify/tohtml.Java2Html.832.smt2	unknown	25030	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25029	0	q:forall-exists-witness	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.PrintSpec.012.smt2	unknown	24129	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24326	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.AmbiguousVariableAccess.004.smt2	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25029	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.BinaryExpr.010.smt2	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25028	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.CatchClauseVec.004.smt2	unsat	408	0	q:forall-exists-witness	none	unsat	407	0	q:forall-exists-witness	none	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.CompilationUnit.001.smt2	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25031	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ConstructorDecl.007.smt2	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25029	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.DefaultVisitor.028.smt2	unknown	25031	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25029	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.DelegatingPrettyPrint.010.smt2	unsat	909	0	q:mbqi-quick	none	unsat	908	0	q:mbqi-quick	none	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ExprVec.004.smt2	unsat	509	0	q:forall-exists-witness	none	unsat	508	0	q:forall-exists-witness	none	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ForStmt.009.smt2	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25025	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.Identifier.010.smt2	unknown	24129	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24128	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	base	unknown
UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.015.smt2	unknown	24130	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24130	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.LabelStmt.011.smt2	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25030	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.MethodDecl.005.smt2	unknown	24132	0	q:mbqi-quick	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24130	0	q:mbqi-quick	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.Modifiers.012.smt2	unsat	110	0	q:ground-subset	none	unsat	107	0	q:ground-subset	none	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ParenExpr.006.smt2	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.RoutineDecl.002.smt2	unsat	408	0	q:forall-exists-witness	none	unsat	406	0	q:forall-exists-witness	none	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.StandardPrettyPrint.008.smt2	unknown	25033	0	q:forall-exists-witness	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25031	0	q:forall-exists-witness	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.SuperObjectDesignator.008.smt2	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25031	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ThrowStmt.004.smt2	unknown	25034	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.TypeDeclElemVec.006.smt2	unsat	408	0	q:forall-exists-witness	none	unsat	407	0	q:forall-exists-witness	none	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.TypeModifierPragmaVec.013.smt2	unknown	24132	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24131	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.TypeObjectDesignator.010.smt2	unknown	25033	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25032	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.VariableAccess.001.smt2	unknown	25033	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25027	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.041.smt2	unsat	108	0	q:ground-subset	none	unsat	106	0	q:ground-subset	none	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.016.smt2	unsat	110	0	q:ground-subset	none	unsat	108	0	q:ground-subset	none	base	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.067.smt2	unsat	110	0	q:ground-subset	none	unsat	208	0	q:ground-subset	none	base	unsat
UFLIA/simplify2/front_end_suite/javafe.filespace.HashTree.001.smt2	unknown	24132	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24129	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.filespace.Resolve.010.smt2	unsat	809	0	q:mbqi-quick	none	unsat	807	0	q:mbqi-quick	none	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.filespace.ZipTree.005.smt2	unknown	24131	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24231	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.parser.Parse.005.smt2	unknown	24233	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24131	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.parser.TagConstants.001.smt2	unknown	24631	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unsat	2910	0	q:mbqi-quick	none	base	unsat
UFLIA/simplify2/front_end_suite/javafe.parser.test.TestLex.030.smt2	unknown	25033	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25030	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.reader.CachedReader.003.smt2	unknown	24126	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24128	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	base	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.ConstantExpr.001.smt2	unknown	24933	0	q:mbqi-quick	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after finite quantifier expansion	unknown	24230	0	q:mbqi-quick	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after finite quantifier expansion	base	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.EnvForLocals.007.smt2	unknown	24227	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24129	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.017.smt2	unknown	25030	0	q:forall-exists-witness	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25031	0	q:forall-exists-witness	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.OutsideEnv.011.smt2	unsat	2009	0	q:mbqi-quick	none	unsat	2008	0	q:mbqi-quick	none	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.001.smt2	unknown	25031	0	q:forall-exists-witness	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25031	0	q:forall-exists-witness	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.TypeSigVec.005.smt2	unknown	24232	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24230	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	base	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.Types.035.smt2	unknown	25030	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25029	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unsat
UFLIA/simplify2/front_end_suite/javafe.test.SuperlinksTest.004.smt2	unknown	24231	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24129	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	base	unsat
UFLIA/simplify2/front_end_suite/javafe.util.ErrorSet.009.smt2	unsat	410	0	q:forall-exists-witness	none	unsat	407	0	q:forall-exists-witness	none	base	unsat
UFLIA/simplify2/front_end_suite/javafe.util.LocationManagerCorrelatedReader.011.smt2	unsat	609	0	q:forall-exists-witness	none	unsat	608	0	q:forall-exists-witness	none	arm	unsat
UFLIA/simplify2/front_end_suite/tohtml.DeclLinks.009.smt2	unsat	2110	0	q:mbqi-quick	none	unsat	2009	0	q:mbqi-quick	none	arm	unsat
UFLIA/simplify2/small_suite/getRootInterface.smt2	unknown	24133	0	q:mbqi-quick	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24129	0	q:mbqi-quick	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unsat
UFLIA/sledgehammer/Arrow_Order/smtlib.650920.smt2	unknown	21827	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24129	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	arm	unsat
UFLIA/sledgehammer/Arrow_Order/smtlib.775208.smt2	unknown	18927	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24229	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	base	unknown
UFLIA/sledgehammer/Arrow_Order/smtlib.832901.smt2	unknown	17623	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24629	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	base	unsat
UFLIA/sledgehammer/FFT/smtlib.1015458.smt2	unknown	21829	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24231	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	base	unsat
UFLIA/sledgehammer/FFT/smtlib.594705.smt2	unknown	23728	0	q:egraph	give-up kind=ResourceLimit detail=combined theories: eager Ackermann elimination would emit 281435 congruence constraints, exceeding the deterministic admission bound of 64 (the O(k²) expansion and its downstream solve run unbounded; this needs a lazy/CEGAR route)	unknown	23727	0	q:egraph	give-up kind=ResourceLimit detail=combined theories: eager Ackermann elimination would emit 281435 congruence constraints, exceeding the deterministic admission bound of 64 (the O(k²) expansion and its downstream solve run unbounded; this needs a lazy/CEGAR route)	base	unknown
UFLIA/sledgehammer/FFT/smtlib.725125.smt2	unknown	710	0	q:mbqi	give-up kind=ResourceLimit detail=UF+arithmetic: lazy Ackermann abstraction build would still construct 33279189 congruence terms, exceeding the secondary bound of 2000000	unknown	607	0	q:mbqi-quick	give-up kind=ResourceLimit detail=UF+arithmetic: lazy Ackermann abstraction build would still construct 33279189 congruence terms, exceeding the secondary bound of 2000000	arm	unknown
UFLIA/sledgehammer/FFT/smtlib.898060.smt2	unknown	11220	0	q:mbqi	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	unknown	11215	0	q:mbqi	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	arm	unsat
UFLIA/sledgehammer/FFT/smtlib.994522.smt2	unsat	110	0	q:mbqi-quick	none	unsat	109	0	q:mbqi-quick	none	arm	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1057395.smt2	unknown	18926	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	23126	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation stopped after 5 rounds: the remaining budget could not fit another round with growth headroom	arm	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1127270.smt2	unknown	16323	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24531	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	base	unknown
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1185183.smt2	unsat	2611	0	q:mbqi-quick	none	unsat	3810	0	q:mbqi-quick	none	base	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1234945.smt2	unsat	109	0	fd:parse	none	unsat	108	0	fd:parse	none	base	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1282463.smt2	unknown	21229	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	24230	0	q:egraph	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	base	unsat
